in_n,in_m,in_alpha,in_relax,in_tol,in_its,out_its,out_tmpi,out_tclock,out_res,out_err,out_size,out_np
840,840,0.8,1,1e-13,50,50,0.810669,0.808,5.40181e-09,0.000633904,1
840,840,0.8,1,1e-13,50,50,0.809732,0.807,5.40181e-09,0.000633904,1
840,840,0.8,1,1e-13,50,50,0.201182,0.199,5.40185e-09,0.000633904,4
840,840,0.8,1,1e-13,50,50,0.201396,0.198,5.40185e-09,0.000633904,4
840,840,0.8,1,1e-13,50,50,0.041832,0.036,5.40192e-09,0.000633904,9
840,840,0.8,1,1e-13,50,50,0.041653,0.039,5.40192e-09,0.000633904,9
840,840,0.8,1,1e-13,50,50,0.030326,0.026,5.40201e-09,0.000633904,16
840,840,0.8,1,1e-13,50,50,0.029651,0.028,5.402e-09,0.000633904,16
840,840,0.8,1,1e-13,50,50,0.031498,0.024,5.40211e-09,0.000633904,25
840,840,0.8,1,1e-13,50,50,0.030829,0.027,5.40211e-09,0.000633904,25
840,840,0.8,1,1e-13,50,50,0.034441,0.019,5.40215e-09,0.000633904,36
840,840,0.8,1,1e-13,50,50,0.031977,0.007,5.4021e-09,0.000633904,36
840,840,0.8,1,1e-13,50,50,0.033272,0.025,5.40224e-09,0.000633904,49
840,840,0.8,1,1e-13,50,50,0.031917,0.022,5.40226e-09,0.000633904,49
840,840,0.8,1,1e-13,50,50,0.031230,0.025,5.40229e-09,0.000633904,64
840,840,0.8,1,1e-13,50,50,0.031463,0.026,5.40228e-09,0.000633904,64
840,840,0.8,1,1e-13,50,50,0.032630,0.028,5.40234e-09,0.000633904,80
840,840,0.8,1,1e-13,50,50,0.032262,0.021,5.40244e-09,0.000633904,80
