in_n,in_m,in_alpha,in_relax,in_tol,in_its,out_its,out_tmpi,out_tclock,out_res,out_err,out_size,out_np
6270,6270,0.8,1,1e-13,50,50,44.969820,44.871,1.30054e-11,8.50469e-05,1
6270,6270,0.8,1,1e-13,50,50,44.978671,44.867,1.30054e-11,8.50469e-05,1
6270,6270,0.8,1,1e-13,50,50,45.001949,44.904,1.30054e-11,8.50469e-05,1
6270,6270,0.8,1,1e-13,50,50,11.408684,11.378,1.30054e-11,8.50469e-05,4
6270,6270,0.8,1,1e-13,50,50,11.400619,11.363,1.30054e-11,8.50469e-05,4
6270,6270,0.8,1,1e-13,50,50,11.405450,11.376,1.30054e-11,8.50469e-05,4
6270,6270,0.8,1,1e-13,50,50,5.131835,5.114,1.30054e-11,8.50469e-05,9
6270,6270,0.8,1,1e-13,50,50,5.133357,5.091,1.30054e-11,8.50469e-05,9
6270,6270,0.8,1,1e-13,50,50,5.134342,5.108,1.30054e-11,8.50469e-05,9
6270,6270,0.8,1,1e-13,50,50,3.120003,3.105,1.30046e-11,8.50469e-05,16
6270,6270,0.8,1,1e-13,50,50,3.116636,3.095,1.30046e-11,8.50469e-05,16
6270,6270,0.8,1,1e-13,50,50,3.118742,3.105,1.30046e-11,8.50469e-05,16
6270,6270,0.8,1,1e-13,50,50,1.965677,1.957,1.30054e-11,8.50469e-05,25
6270,6270,0.8,1,1e-13,50,50,1.963985,1.920,1.30054e-11,8.50469e-05,25
6270,6270,0.8,1,1e-13,50,50,1.936759,1.927,1.30054e-11,8.50469e-05,25
6270,6270,0.8,1,1e-13,50,50,1.446358,1.438,1.30054e-11,8.50469e-05,36
6270,6270,0.8,1,1e-13,50,50,1.446287,1.434,1.30054e-11,8.50469e-05,36
6270,6270,0.8,1,1e-13,50,50,1.450816,1.439,1.30054e-11,8.50469e-05,36
6270,6270,0.8,1,1e-13,50,50,1.037259,1.025,1.30033e-11,8.50469e-05,49
6270,6270,0.8,1,1e-13,50,50,1.031524,1.017,1.30033e-11,8.50469e-05,49
6270,6270,0.8,1,1e-13,50,50,1.038936,1.029,1.30033e-11,8.50469e-05,49
6270,6270,0.8,1,1e-13,50,50,0.854688,0.841,1.30028e-11,8.50469e-05,64
6270,6270,0.8,1,1e-13,50,50,0.845227,0.798,1.30028e-11,8.50469e-05,64
6270,6270,0.8,1,1e-13,50,50,0.845760,0.834,1.30028e-11,8.50469e-05,64
6270,6270,0.8,1,1e-13,50,50,0.685459,0.674,1.30042e-11,8.50469e-05,80
6270,6270,0.8,1,1e-13,50,50,0.706387,0.693,1.30042e-11,8.50469e-05,80
6270,6270,0.8,1,1e-13,50,50,0.684359,0.675,1.30042e-11,8.50469e-05,80
